District.Name,Village.Name,Total.Population.of.Village,Total.Households,population_stratum,agriculture_index,education_index,health_index,infrastructure_index,irrigation_index,social_index,composite_index_equal,composite_index_sdg,composite_index_expert,composite_index_shap,composite_index_lasso,composite_index_ensemble
Mahendragarh,Mahasar(30),1123,198,medium,64.97359622736911,16.582350703689613,14.730886268543172,41.51904761904762,55.72375690607734,26.5,36.67160628745447,33.98165182074783,40.96299312674981,30.35865945945612,36.705755739570826,35.736133286795805
Mahendragarh,Karia(31),1316,234,medium,68.1628228974494,54.93952073031571,51.90756941802967,41.11904761904762,55.61089494163424,26.5,49.70664260107944,51.348711319290246,53.00780537779816,51.01732181135131,49.69389426798236,50.954875075500304
Mahendragarh,Ruthal Garhi(41),2256,427,medium,67.78327955554478,33.30753138075313,14.730886268543172,41.35238095238095,55.41176470588235,26.5,39.847640477184065,37.67634162535763,44.08679262031425,33.54724696491111,39.86605602493717,39.00481554254085
Mahendragarh,Katkai(33),2042,386,medium,67.64076200212322,16.582350703689613,14.730886268543172,37.55238095238095,55.61240310077519,23.43333333333333,35.92535272680758,33.46335694949895,40.70584714271124,29.993880963497563,35.95807496746255,35.20930254999558
Mahendragarh,Mohamadpur(40),1781,352,medium,64.92019056158168,54.590909090909086,51.25675161658424,34.55238095238095,54.99665551839464,22.9,47.20281462330843,49.19275377718147,50.57938499305549,49.310147578213716,47.18778425513684,48.69457704537919
Mahendragarh,Duloth(38),1285,230,medium,70.61183694057553,55.02034994294408,60.93666793457588,41.35238095238095,55.479166666666664,28.5,51.98340040619052,54.20474465617626,55.19520239296235,54.88474615440564,51.9693250156153,53.64748372507002
Mahendragarh,Atali(37),1928,365,medium,66.66650054620408,21.989920121719283,14.730886268543172,39.15238095238095,56.0,26.5,37.506614648141245,35.003537816267404,41.89760323794753,31.364466629087453,37.53596842914718,36.66163815211816
Mahendragarh,Khampura(102),1909,359,medium,62.23324231665414,36.25542031190566,51.47774819322936,41.31904761904762,55.798387096774185,24.499999999999996,45.26397425626849,46.47312266555987,48.525820417145766,46.69594465748642,45.26736999837562,46.445246398967235
Mahendragarh,Khaspur(171),2310,414,medium,61.40543089290965,27.57189045264359,14.730886268543172,37.51904761904762,55.24528301886792,24.499999999999996,36.828756375335324,34.77256388728829,40.82368797803616,31.228071271677234,36.85056816497089,36.10072953546158
Mahendragarh,Khatripur(175),1129,222,medium,64.47281307646844,54.41175351844807,43.73430962343096,34.35238095238095,45.705882352941174,24.499999999999996,44.52952325394494,45.94558956681594,47.584146353844346,45.32404136932345,44.51253501540653,45.57916711186704
Mahendragarh,Sagarpur(36),2186,402,medium,68.14635369416307,48.44370483073411,52.5836820083682,37.95238095238095,55.89059080962801,26.5,48.25278538254573,49.78306028666467,51.71167175418886,49.93730442893202,48.246154531311596,49.58619527672858
Mahendragarh,Gujarwas(34),2174,357,medium,70.31288529818023,20.981932293647773,14.730886268543172,64.29523809523809,67.5,25.96666666666667,43.964601437045985,40.79199320154476,48.67609648982608,35.07721836357498,44.00165356946351,42.502312612291064
Mahendragarh,Bhori(35),2159,398,medium,70.47965964883409,29.094903004944843,43.79136553822745,47.238095238095234,66.81640625,22.9,46.720071613350264,46.73694615608523,51.29185072939865,45.43326344437221,46.738833065969125,47.3841930018351
Mahendragarh,Salimpur(32),2171,415,medium,63.56780860210299,25.036705971852413,14.730886268543172,41.35238095238095,58.387096774193544,23.966666666666665,37.84025753928996,35.582822377474564,42.134034150947606,31.71568637865248,37.86624036339627,37.02780816195218
Mahendragarh,Dhanunda(3),1409,239,medium,52.27024796201433,16.582350703689613,14.730886268543172,34.95238095238095,56.0,21.299999999999997,32.63931098110468,30.61258604503301,36.33740467919565,27.743035686389884,32.66901790700178,32.000271059745
Mahendragarh,Hasanpur(28),1140,230,medium,68.06540407639682,50.30600988969189,45.42696842906048,37.55238095238095,55.78448275862069,23.43333333333333,46.761429906580695,47.9716175866466,50.50938479482667,47.20444985753532,46.753330524082926,47.840042533934444
Mahendragarh,Chandpura(25/1),1846,358,medium,67.31705340657177,37.65899581589958,14.730886268543172,43.91904761904762,71.21509971509971,22.9,42.95684713752697,40.87220084142358,47.808622750186444,36.24333877014142,42.97780017075773,42.17176193400722
Mahendragarh,Sujapur(25/2),1187,237,medium,63.5717799092271,23.8157093952073,57.48763788512743,41.03809523809523,55.43181818181818,30.7,45.340840101579204,46.21130534969439,48.4005249914349,47.584129486066935,45.357732566793224,46.57890649911373
Mahendragarh,Bajar(24),1607,324,medium,56.69746269680763,35.68010650437429,14.730886268543172,49.69047619047619,56.0,34.86666666666667,41.27759972114466,38.66360036776989,43.87625268537762,34.35039473228764,41.29727986662023,39.89302547464
Mahendragarh,Beghpur(22),1610,304,medium,68.89039869168239,16.582350703689613,14.730886268543172,34.95238095238095,56.0,20.23333333333333,35.23155832493824,32.99894198781655,40.385775694946,29.615208609143906,35.26287900926532,34.69887272522201
Mahendragarh,Uninda (Part)(4),1701,320,medium,57.57854115965214,29.83662989729935,14.730886268543172,34.95238095238095,56.0,20.23333333333333,35.55529526853483,33.953019196733955,39.545953190979894,30.556232990581368,35.572492659746004,35.03659866131521
Mahendragarh,Ateli (Rural)(21),2038,394,medium,68.00541962605267,20.444655762647393,14.730886268543172,38.752380952380946,55.73958333333333,29.633333333333333,37.88437654604848,35.10959363976364,42.201793354048895,31.571741828270486,37.91695392630965,36.93689185888823
Mahendragarh,Saidpur(5),2338,424,medium,62.03685544153047,31.415176873335867,46.61087866108787,44.238095238095234,56.0,20.23333333333333,43.422389924563795,44.300330975216326,47.072169809593795,43.77127416771254,43.42956577338796,44.39914613009488
Mahendragarh,Rampura(20),1626,299,medium,55.12119484468401,38.06219094712818,43.98250285279573,36.15238095238095,55.193548387096776,21.833333333333332,41.7241918862365,42.76146586358216,44.731902934769415,42.60328245413898,41.72524289035067,42.70921720581555
Mahendragarh,Navedi(19),2015,378,medium,62.271907282288666,16.582350703689613,56.86287561810574,38.35238095238095,59.568965517241374,26.5,43.35641334561772,44.211177108051004,46.90141101514689,45.815526147435264,43.38015153228856,44.732935829707884
Mahendragarh,Prithipura(15),1677,312,medium,60.6621005269808,16.582350703689613,14.730886268543172,36.55238095238095,56.0,25.96666666666667,35.082397519710206,32.57803059644464,39.14203448710393,29.44178819320372,35.11579243331399,34.272008645955296
Mahendragarh,Rajpura(14),1722,330,medium,64.63066015627732,56.34594903004944,54.86686953214149,34.95238095238095,56.0,26.366666666666667,48.86042105625265,50.96003002201067,51.91911163292177,51.50051172760477,48.84510010220418,50.41703490819881
Mahendragarh,Nangal (Part)(7),1451,268,medium,53.466994175844434,16.582350703689613,14.730886268543172,50.31904761904762,56.0,49.33333333333332,40.072102016743024,35.90043131044085,41.7449245659865,32.45024172550829,40.11749949357403,38.05703982245054
Mahendragarh,Fatehpur(9),1512,302,medium,61.175144360636345,23.73012552301255,46.65367059718524,34.95238095238095,56.0,24.366666666666667,41.146331349980294,41.66523821751808,44.73087931771257,42.15561495846542,41.16289175113236,42.17219111896175
Mahendragarh,Bhilwara(11),1621,304,medium,65.48129019756895,20.625332826169643,58.4433244579688,40.71904761904762,54.490566037735846,26.5,44.376593523081816,45.48953325787899,47.88659149241732,46.941915326403524,44.39367441729062,45.81766160341445
Mahendragarh,Kunjpura(13),2268,441,medium,65.5740826863974,25.070939520730313,47.70920502092049,39.15238095238095,58.22404371584699,23.43333333333333,43.19399753826824,43.727398595903324,47.17154157220685,43.822508621142426,43.210306667155834,44.225150598935336
Mahendragarh,Sobhapur(190),1394,286,medium,70.92349429233983,37.68181818181818,62.39254469379992,34.55238095238095,43.97953964194373,24.9,45.738296293713766,48.042812042813296,49.21079307567357,49.86472279285237,45.731992439664005,47.7177233289434
Mahendragarh,Bhushan Kalan(191),2087,395,medium,67.5681820968355,44.39539748953975,14.730886268543172,37.95238095238095,58.122549019607845,24.9,41.27823263781787,39.59826787536739,45.568355034700026,35.38373546373599,41.286641246766415,40.62304645167753
Mahendragarh,Bhushan Khurd(188),1006,185,medium,62.00874192322311,25.12324077596044,47.74724229745149,31.15238095238095,55.599999999999994,24.9,41.088600991502666,41.76562716089557,44.71561508467471,42.62351906509406,41.1036692990296,42.25940632023932
Mahendragarh,Sarai Bahadur Nagar(181),1386,261,medium,64.10755879113917,28.023583111449216,14.730886268543172,40.11904761904762,56.0,24.9,37.9801792983632,35.81142915095366,42.1479172476408,31.98246420576547,38.0025761441452,37.18491320937366
Mahendragarh,Chhapra Salimpur(182),1091,211,medium,61.8059552466622,25.684290604792693,14.730886268543172,33.15238095238095,55.668874172185426,24.9,35.99039787409408,33.90366124377862,40.11039731996016,30.7301724248335,36.01447591552263,35.3498209556378
Mahendragarh,Surani(180),1291,251,medium,62.934904345622705,54.778813236972226,39.250031697730435,36.31904761904762,54.1283422459893,22.366666666666664,44.96296763533817,46.012281370092666,48.34824508533275,44.63808063314617,44.9502003525471,45.782355015291365
Mahendragarh,Saloni(172),1764,348,medium,63.46345000247881,21.64758463294028,60.61525294788892,39.55238095238095,53.325102880658434,26.5,44.18396190272457,45.58447023888802,47.453165856732916,47.42152357256893,44.19852425360617,45.76832916490412
Mahendragarh,Dublana(174),1987,414,medium,56.34109839530551,25.494104222137693,14.730886268543172,41.55238095238095,45.05660377358491,26.5,34.94584560199204,32.874054879754034,38.01320107000263,29.356789376172344,34.96449112890436,34.030876411365085
Mahendragarh,Nuni Kalan(173),1319,233,medium,67.45945539245399,16.582350703689613,14.730886268543172,39.55238095238095,53.67932489451477,24.499999999999996,36.084066368597085,33.55286589377617,40.680571515708515,29.97735291901409,36.116303707962224,35.28223208101162
Mahendragarh,Sarerpur(168),1174,227,medium,63.70740562923844,54.88341574743248,46.28280715100799,37.95238095238095,54.172719496072794,24.9,46.9831214960221,48.41226084889232,50.11918588414738,47.769208495798466,46.969760028259,48.05070735062385
Mahendragarh,Barkoda(166),1691,312,medium,61.70978649785711,37.43457588436667,59.83834157474325,37.15238095238095,56.0614807214602,24.9,46.18276093846803,48.1750477963139,49.29353753047995,49.68254966111868,46.18288295335694,47.9033557759475
Mahendragarh,Bargaon(165),1272,212,medium,69.13040411263358,16.582350703689613,14.730886268543172,37.95238095238095,56.47908090466272,24.9,36.62918382365167,34.023471603325305,41.45825989778301,30.50477348373952,36.66338944962271,35.85581565162444
Mahendragarh,Nang Tihari(164),1311,257,medium,57.853390723058304,43.06409281095473,56.48155192088247,37.55238095238095,59.00415923945336,24.9,46.47592927445496,48.38469617964546,49.31888338128797,49.41102613814464,46.4727690431816,48.01266080334293
Mahendragarh,Lehroda(119),1724,314,medium,60.51057404503991,16.582350703689613,49.71567135793077,40.51904761904762,25.541018387553038,22.366666666666664,35.872554796654605,36.96765065463337,38.49507430753745,37.80970169104684,35.87713567694528,37.004423425363505
Mahendragarh,Faizabad(118),1118,211,medium,67.11152975393718,16.582350703689613,51.015278306073284,40.11904761904762,57.35438455349959,37.4,44.93043182270788,44.498034006228906,48.1462608435058,45.39586573502134,44.961279588076316,45.586374399108045
Mahendragarh,Rampura(116),1333,243,medium,68.15391886214967,41.875427919360966,54.654811715481166,40.11904761904762,52.899224806201545,21.833333333333332,46.58929404259572,48.39795053918564,50.299051098194525,48.72696505539848,46.58413282333465,48.119478711741806
Mahendragarh,Hudina(117),1931,364,medium,64.33840662337019,16.582350703689613,14.730886268543172,43.91904761904762,52.64310954063604,24.9,36.185633459214436,33.624276275331795,40.38806625266182,29.82994947747931,36.21714483005893,35.249014058949264
Mahendragarh,Mayee(121),1391,250,medium,63.7877881914509,51.62932674020539,14.730886268543172,33.752380952380946,54.0392156862745,33.233333333333334,41.862155195364714,40.06882797302615,45.09501261262038,36.30641674693008,41.86546571382529,41.03957564835332
Mahendragarh,Ajam Nagar(120),1413,274,medium,61.15229878875239,56.29840243438569,14.730886268543172,33.752380952380946,48.5287356321839,24.9,39.893784012707684,38.94741436001052,43.20107227192135,35.00415322461186,39.8846867833739,39.38622213052506
Mahendragarh,Nawaz Nagar(132),1895,356,medium,58.241875712656785,16.582350703689613,14.730886268543172,36.55238095238095,41.0,24.9,32.001248939545086,29.85833020762938,35.43031161685626,26.89227859024634,32.02548009739221,31.241529890333858
Mahendragarh,Hazipur(131),1155,213,medium,62.19537662926728,51.66736401673639,14.730886268543172,32.752380952380946,25.666666666666664,24.9,35.31877908893241,34.59835800773031,38.04477217629923,31.00651241427285,35.30163725188942,34.854011787824845
Mahendragarh,Bas Kirarod Umrabad   (130),1754,319,medium,72.25273908085866,38.860973754279186,14.730886268543172,32.752380952380946,28.441860465116278,24.9,35.32314008686304,33.96196339274501,39.19319300951842,30.38594783771198,35.32105659056054,34.8370601834798
Mahendragarh,Baproli(123),1774,348,medium,65.936028803049,37.14454165081779,42.51141118295929,36.15238095238095,17.28526645768025,26.5,37.58827150781455,38.61281255786991,39.962310560222,38.39613490766266,37.57374696320862,38.426655299355545
Mahendragarh,Nangal Katha(122),2180,429,medium,67.45582872571589,56.24895397489539,14.730886268543172,42.95238095238095,25.065656565656568,26.5,38.82561774786533,37.90359229867788,41.61692167393321,33.30950735250995,38.805444048501755,38.09221662429762
Mahendragarh,Chinalia(124),1969,384,medium,69.0808069703586,22.73164701407379,14.730886268543172,39.95238095238095,10.490291262135921,24.499999999999996,30.24766874458207,28.60757284768187,33.43049713026652,25.143937110617127,30.250490684040095,29.536033303437534
Mahendragarh,Mohamadpur Hamidkhan(125),1778,328,medium,70.99845602396162,41.92772917459109,14.730886268543172,36.15238095238095,4.0,26.5,32.38490873657947,31.390892948505403,35.12126346531769,27.749482549428542,32.36719091071733,31.80274772210969
Mahendragarh,Jailab(126),1282,219,medium,64.48287731184678,16.582350703689613,14.730886268543172,34.95238095238095,19.77551020408163,26.5,29.504000906757025,27.53080697812012,32.66566405747008,24.70785626105556,29.518239026307764,28.78531344594211
Mahendragarh,Balaha Khurd(147),1074,213,medium,67.71823134422907,52.63921643210345,58.56409281095473,38.35238095238095,6.217391304347827,26.5,41.665218807336004,44.662067029303046,43.2563896262427,45.793927097363365,41.625469324464724,43.40061437694197
Mahendragarh,Dochana(151),2251,435,medium,59.77665102716041,37.56770635222518,14.730886268543172,42.55238095238095,39.53086419753086,28.5,37.10974813297343,35.325247264141666,39.927981632268676,31.403424284652964,37.115412291163366,36.17636272104003
Mahendragarh,Badopur(152),1639,310,medium,56.933896267989766,54.25580068467097,46.01654621529099,42.95238095238095,17.961722488038276,28.5,41.103391101395154,42.88249664701829,42.15952774245653,42.42153502821219,41.07189443485012,41.92776899078646
Mahendragarh,Khatoti Khurd(142),1750,306,medium,63.353686666028366,54.09414225941422,38.91720552808418,36.71904761904762,31.82142857142857,24.9,41.6342517740005,42.82225426237958,44.152266691774706,41.62085736896553,41.61140316491189,42.36820665240644
